text,is_prompt
"f""Registration successful. Hello {username}, nice to meet you!""",0
"""content""",0
"""🤔...""",0
"""\n""",0
'Authorization',0
"', '",0
"f'{message[""role""].upper()}: {message[""content""]}\n'",0
"""response""",0
"f""Could not parse LLM output: `{text}`""",0
"""similarity_query_extractor_prompt.txt""",0
"""""""
    Code is from https://github.com/ttengwang/Caption-Anything/blob/main/app.py#L32.
    Fix the bug of gradio.Image that cannot upload with tool == 'sketch'.
    """"""",0
"""context""",0
"""was he in the first roster?""",0
"""description""",0
"""\n""",0
"""rb""",0
"""segment2image""",0
"f""mysql+pymysql://root:123456@192.168.20.105/test""",0
"""w""",0
"""page_content""",0
"f""Text to Speech: ERROR Speaker {new_speaker} not found in speaker map, reassigning.""",0
"""data""",0
'DARWIN_INDEX',0
"""input""",0
'name',0
'en_US/vctk_low#p261',0
"""""""Run text through and get agent response.""""""",0
"""baseten""",0
"""""""Evaluate the LLM generated labels by comparing them against ground truth

        Args:
            llm_labels (List[LLMAnnotation]): list of LLM generated labels
            gt_labels (List[str]): list of ground truth labels
            additional_metrics (List[BaseMetric], optional): list of additional metrics to compute. Defaults to [].

        Returns:
            List[MetricResult]: list of metrics and corresponding values
        """"""",0
"""https://www.alphavantage.co/query""",0
"""temperature""",0
'Software Engineer',0
"""fruit""",0
"""utf-8""",0
f'langchain.document_loaders.{documentloader}',0
"""text_inputs""",0
'--',0
"""SYSTEM""",0
"""What is 2 to the 30th power?""",0
"""docs""",0
'write me a youtube video script based on this title TITLE: {title} while leveraging this wikipedia reserch:{wikipedia_research} ',0
"""路径不存在""",0
"""temperature""",0
"""description""",0
"""text""",0
"f""""""Answer: {result.answer}
        Sources: {json.dumps(result.sources)}
        """"""",0
"""about_me""",0
"""_""",0
"""previous_command""",0
'nickrosh/Evol-Replit-v1',0
"""space""",0
"""prompt_pro""",0
"""early_stopping_method should be one of `force` or `generate`, """,0
'seg_mask',0
"""Your Documents""",0
"""anthropic""",0
"""text/markdown""",0
"f""NLPCloudException - {original_exception.message}""",0
"""If the context is useful, refine the summary to include the new context.\n""",0
'\n',0
"""""""Prompt template that contains few shot examples.""""""",0
"""{context_str}\n""",0
"""task_name""",0
'content',0
"""question""",0
"""\n\n------------\n\n""",0
"""POST""",0
"""engine""",0
'users',0
"""type""",0
"""Content: {page_content}\nSource: {source}""",0
"""application/vnd.google-apps.document""",0
f'{model_path} does not exist',0
"""If the context isn't useful, return the original answer.""",0
"""Invalid prompt schema; check for mismatched or missing input parameters. """,0
"""filter""",0
"""span_id""",0
"""prompt,expected_input_variables""",0
'./_info.json',0
"f""GPT-3 Prompt: {prompt}""",0
"'""'",0
"""历史对话""",0
"""llm""",0
"""regex_parser""",0
"""answer""",0
"""Polish""",0
"""token_usage""",0
"""Norwegian""",0
"""title""",0
'0000',0
"""conversation""",0
'series',0
'pysqlite3',0
"""tell me a joke about {topic}""",0
"""text-generation-inference""",0
"""dog""",0
"""What did the author do growing up?""",0
"""choices""",0
"""cooked""",0
"""bears""",0
"""text-embedding-ada-002""",0
"""rb""",0
"""Ground Truth""",0
'r',0
"""general""",0
"""_Motoko:_""",0
"""db""",0
'CustomAI',0
"""5. Flexibility: Renewable energy sources are often more flexible and can be adapted to different """,0
"""""""
    Correct a few common errors in match_labels stage.
    """"""",0
'stuff',0
"""Activeloop""",0
"""for this objective: {objective} """,0
"""details""",0
'application/json',0
"""{{ system_prompt + '\\n' }}""",0
"""memory_name""",0
"""Document not loaded or does not exist""",0
"f'''List[str] of answers for the second step, corresponding to the questions generated in the first step.
If the corresponding answer cannot be found in the doc chunk, the answer is a str: ""{no_answer_str}"".'''",0
"""""""
        Handle the /ask command.
        If the command contains the word `!all` then the response is sent
        to the channel. If the command contains the word `!temp` then the
        default temperature is modified.
        """"""",0
"""Context information is below. \n""",0
"""/get_trace""",0
'--video_path',0
"""""""Return the prompt type key.""""""",0
'VectorStoreAgent',0
"""Not all the correct dependencies for this ExampleSelect exist""",0
"""foo""",0
"""路径不存在""",0
"""description""",0
"f""[Round {i+1}]\n\n""",0
"""en""",0
'utf-8',0
"""tp""",0
"""List each event separately""",0
"""context""",0
"""""""The prompt template.""""""",0
"""embedding""",0
"""top_k""",0
""" """,0
"""longbody, lowres, bad anatomy, bad hands, missing fingers, extra digit,""",0
"""max_tokens""",0
"f""{tool['data']['node']['name']}: {tool['data']['node']['description']}""",0
"""""""Here is an API response:\n\n{response}\n\n====
Your task is to extract some information according to these instructions: {instructions}
When working with API objects, you should usually use ids over names. Do not return any ids or names that are not in the response.
If the response indicates an error, you should instead output a summary of the error.

Output:""""""",0
"""ChatGPT-based QA evaluation.""",0
'vectorstores',0
"""action""",0
"""response""",0
"""status""",0
"""\n""",0
""".""",0
"""I'm a 33 year old sales representative.\nI'm considering investing in commodities.\nDo you think recent supply chain disruptions will impact commodity prices?""",0
"""**Upload a pdf or txt file :**""",0
'<h3>',0
'new_temp',0
'required',0
"""user""",0
"""contradiction""",0
"""""""First, let's evaluate the final answer. The final uses good reasoning but is wrong. 2,857 divided by 305 is not 17.5.\
The model should have used the calculator to figure this out. Second does the model use a logical sequence of tools to answer the question?\
The way model uses the search is not helpful. The model should have used the search tool to figure the width of the US or the height of the statue.\
The model didn't use the calculator tool and gave an incorrect answer. The search API should be used for current events or specific questions.\
The tools were not used in a helpful way. The model did not use too many steps to answer the question.\
The model did not use the appropriate tools to answer the question.\
    
Judgment: Given the good reasoning in the final answer but otherwise poor performance, we give the model a score of 2.

Score: 2""""""",0
'api_keys',0
"""w""",0
'text',0
"""2.0.0""",0
"""""""Select which examples to use based on the input lengths.""""""",0
"""name_of_person""",0
"""## Inference Parameters""",0
""".""",0
""" """,0
"""\n\n""",0
"""""""Map-reduce chain.

Splits up a document, sends the smaller parts to the LLM with one prompt,
then combines the results with another one.
""""""",0
"""OR""",0
'dashboard_roles',0
"""history""",0
"""pdf""",0
"""ChatOpenAI""",0
"""**/*.pdf""",0
"""task_id""",0
"f""Current time is '{utc_now.isoformat()}'. """,0
"""vicuna_v1.1""",0
"""""""Return the name.""""""",0
"""HTTPStatusCode""",0
'created_time',0
"""claude-2""",0
"""\notherwise, write:\nEXPLORE: where do you want to explore.""",0
"f""retriever_{key}""",0
'./data/db',0
'seed',0
"""content""",0
""";""",0
"""top_p""",0
"""model_lower_cased""",0
"""choices""",0
'r',0
"""Invalid Youtube URL. Kindly, paste here a valid Youtube URL.""",0
"""query""",0
"""pdf""",0
"""GPT-3.5 powered Agents for delegation of simple tasks.""",0
'dashboard',0
"""type""",0
"""answer the question. """,0
'prompt',0
'chat_history',0
"""PromptInput""",0
"""targetMimeType""",0
"""output""",0
"""system_message""",0
'Your Prompt Textbox Me Hearties:',0
"f""[{withoutExtensions}]""",0
"""CategorizedLabels""",0
""".""",0
"""WebBaseLoader""",0
"""""""
        ユーザーとAIからのメッセージのペアをメモリに追加します。
        
        :param user_message: str, ユーザーからのメッセージ
        :param ai_message: str, AIからのメッセージ
        """"""",0
"""input""",0
"f""initialize the {self.__class__.__name__} with """,0
"f""{game_name}/characters/{character_name}/voice.txt""",0
"""""""Load question answering chain.""""""",0
"""Model response timed out""",0
"r""\n""",0
""".index""",0
""".json""",0
"f""File '{_file}' is about""",0
"""elements""",0
"""page""",0
'I am thinking🤔...',0
'animateMotion',0
"""SAY:""",0
"""""""Redis-backed Entity store. Entities get a TTL of 1 day by default, and
    that TTL is extended by 3 days every time the entity is read back.
    """"""",0
"""IMAGE_SIZE""",0
""" """,0
"fr'models.{old_model_patterns.model_lower_cased}( |"")'",0
"""choices""",0
'primary_message',0
"""summaries""",0
"""answer to resolve the joke""",0
"""Given an input question, convert it to a Cypher query. No pre-amble.""",0
"""r""",0
"""Last Heartbeat""",0
"""""""
    Sets the default prompt templates for the query engine.

    Returns:
        SystemPrompt (str): The default system prompt for the query engine.
        QueryPromptTemplate: The default query prompt template for the query engine.
    """"""",0
"""question""",0
"""""""A list of the names of the variables the prompt template expects.""""""",0
"""choices""",0
"""logprobs""",0
'text',0
"""Number of threads to use. If None, the number of threads is automatically determined""",0
"""date""",0
"""reaches lite_debugger for logging!""",0
"""input_types""",0
"""embedding""",0
"""partial_variables""",0
"""input""",0
"""1""",0
"""4. Reliability: Renewable energy sources are often more reliable and can be used in more remote """,0
"""bos_token""",0
"""🔗 Talk with Website""",0
"""{{MSG}}""",0
'jd_retriever',0
"""Connection Info: """,0
"""You are a helpful assistant that English to Turkish and you are asked to translate the following text: {text}""",0
"""metadata""",0
"""data_ids""",0
"""""""Test a single verbatim prompt. Good for iterative prompt development.""""""",0
"""localhost""",0
"""""""Check that prefix, suffix and input variables are consistent.""""""",0
'r',0
"""title""",0
'name',0
"""docx""",0
"""r""",0
"""Your job is to extract named entities mentioned in text, and classify them into one of the following {num_labels} categories.\nCategories:\n{labels}\n """,0
"""<%s%s>""",0
"""temperature""",0
"""Cannot stream results with multiple prompts.""",0
"""llama-2""",0
"""No `_type` key found, defaulting to `prompt`.""",0
"""documentation""",0
"""NUMEXPR_MAX_THREADS""",0
"""text-completion-openai""",0
"b""\n\n""",0
"f""{text} 当前知识库： `{cur_kb}`。""",0
"""`os.environ['AZURE_OPENAI_API_KEY'] = xxx.""",0
"""Data type for the source handle.""",0
"""John Do""",0
"""answer""",0
"f""Cache Hit!""",0
'OPENAI_API_KEY',0
"""background""",0
"f""{PAGE_KEY_PREFIX}_Gen_Code""",0
"""w=""",0
"r""(?=.*[a-z])(?=.*[A-Z])(?=.*[0-9])(?=.*[_@$#!?&*%])""",0
"""https://huggingface.co/openai/whisper-medium.en/resolve/main/vocab.json""",0
'links',0
"""Generating Reccomended Books""",0
"'plt.ylabel(""y = x^2"")\n'",0
"""input_data_type""",0
'curl.mp4',0
"""""""Vector store agent""""""",0
"""""""Pretty print using rich""""""",0
"""\nObservation:""",0
"""user""",0
"""image_similarity""",0
"""source_documents""",0
"f""Text to Speech: Speaker switch from {last_speaker} to #{current_speaker_count}/{speaker_count} {speaker} who is {story_gender} with voice {story_voice_model}.""",0
"""""""Prompt template that contains few shot examples.""""""",0
